id_conversa;id_cliente;contatos_previos;reabertura;idioma;segmento_cliente;origem_contato;categoria_assunto;categoria_prevista;area_prevista
CONV-021011;CLI-24B33D23BEBF;2;False;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-020779;CLI-4CD210605F6F;1;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-020802;CLI-91CCD0D5B4BD;1;False;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-020965;CLI-23F96E28468B;3;False;PT;CDE;Ativo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-020848;CLI-FFC6F844849B;1;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-020948;CLI-D0CEB9324333;3;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-020826;CLI-FE5F4A429903;0;False;ES;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-021007;CLI-C4B347E12E5C;9;True;ES;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-020998;CLI-E1676BCBDB88;0;False;PT;CDE;Ativo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-020815;CLI-BAE45B877B3A;2;False;PT;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-020792;CLI-CDB716E6F575;2;True;PT;CDE;Ativo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-020920;CLI-2B5CF4E60F58;7;False;PT;Correntista Nacional;Ativo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-020902;CLI-7398E36159E2;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-020918;CLI-BE6E41E625E9;5;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-020791;CLI-3C36EFDC653A;15;False;PT;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-014641;CLI-41577201F6FF;0;False;EN;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-014403;CLI-FCE972798095;3;True;PT;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-014438;CLI-E911EC66CB52;0;False;PT;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-014409;CLI-F0ADA8D535A2;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-014510;CLI-D4BE6B4DBD3C;0;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-014421;CLI-8128035C2865;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-014393;CLI-458A1BF12BCD;0;False;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014489;CLI-BA7AF56A9554;1;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-014645;CLI-A56183C252C1;1;True;PT;PJ;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-014612;CLI-AC9E557AB84D;0;False;PT;PJ;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014543;CLI-A046AE30BAE0;4;True;PT;PJ;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-014437;CLI-7A6FDF063CE3;2;False;PT;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-014455;CLI-18677C744C24;1;True;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014426;CLI-67085954F4AC;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-014617;CLI-8820D9A04AA8;2;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014611;CLI-70864FC30869;0;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014595;CLI-5D96457F8B01;4;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-014558;CLI-BF06D45E4B26;0;False;EN;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-014441;CLI-7C417839DC2A;0;False;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014477;CLI-5B978131E8AB;0;False;PT;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-014546;CLI-95B40EE24DFA;5;False;ES;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-014420;CLI-57A39DD8D727;2;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-014394;CLI-A81B8088D708;0;False;PT;Correntista Nacional;Ativo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-014470;CLI-08C097033BAD;2;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014422;CLI-196432937ABE;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-014566;CLI-460205B4DD4F;2;False;PT;Correntista Nacional;Ativo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014509;CLI-698F071BC62B;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-014551;CLI-C43DD6A37516;0;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014480;CLI-25BDDDF109A3;1;False;EN;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-014467;CLI-9F087FB12E91;2;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014461;CLI-2749E309CC71;8;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-014532;CLI-5DD2ABD79BDE;0;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-014466;CLI-DE385B2C8A3C;4;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014567;CLI-01E7D4B82A95;3;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014415;CLI-6A775E2E8185;0;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014450;CLI-2BD1A1DBBBD4;0;False;PT;Correntista Nacional;Ativo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014564;CLI-5DFF344D6521;4;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-014439;CLI-B5F6BC966805;3;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-014451;CLI-92E582091FB0;3;True;PT;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-014457;CLI-F74A5D8C3BCF;3;True;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014597;CLI-20095945DF02;1;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-014590;CLI-1764591746B1;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-014396;CLI-4B4EE6072FB9;0;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014485;CLI-584FF72C6984;2;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-014503;CLI-4CD210605F6F;0;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-014633;CLI-CC9431932097;0;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014414;CLI-483435F6B5DB;4;True;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-014557;CLI-22ACDBBD7ADE;1;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014424;CLI-E9BC8F42EB5D;7;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-014440;CLI-3CC8896836D2;0;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014625;CLI-CC331D590614;18;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-014581;CLI-7B96B1A65706;0;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014404;CLI-E0A811A6DCF2;0;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-014463;CLI-8BBE2050EB86;0;False;PT;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014462;CLI-C4B347E12E5C;5;False;ES;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-033567;CLI-99445D772E9E;5;False;ES;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-033520;CLI-38621123AA84;2;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-033688;CLI-54508E942D31;4;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-033697;CLI-7B30D116600B;0;False;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-033740;CLI-A09DD3450C17;2;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-033493;CLI-E6E902DD4E35;2;False;EN;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-033584;CLI-26685523247C;3;True;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-033599;CLI-9FF019F7A1C1;5;True;PT;PJ;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-033595;CLI-62CA6699D279;3;True;PT;PJ;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-033633;CLI-754A1D82610F;3;False;PT;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-033529;CLI-0F0BD3DACAB6;8;True;PT;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-033516;CLI-B1EF964902E2;2;False;PT;CDE;Ativo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-033530;CLI-91A76FFA4A1C;0;False;PT;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-033509;CLI-7662CC5CC0FE;8;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-033525;CLI-7E37DBA1AFDE;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-033658;CLI-609B91A1FBE0;0;False;ES;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-033629;CLI-7AB8B8517C0B;7;False;PT;CDE;Ativo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-033527;CLI-45EAE6618957;8;False;PT;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-033589;CLI-76080C1BD751;0;False;ES;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-033549;CLI-F834DDBC34A1;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-033734;CLI-B5F51604C578;4;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-033732;CLI-315C497C06D8;1;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-033502;CLI-B1BF20635E29;0;False;PT;CDE;Ativo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-033566;CLI-625EB4741BDE;2;True;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-033683;CLI-1821B83FC3BA;8;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-033579;CLI-A42DD04DAFA4;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-033596;CLI-42ED64B02552;5;True;PT;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-033615;CLI-6341D452C689;1;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-033743;CLI-3F9BBA79296E;7;True;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-033707;CLI-ED286D81DD86;4;False;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-033650;CLI-FC7CFAA6F270;3;True;EN;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-033515;CLI-5C4581F9B387;1;False;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-033666;CLI-CE5890B777FE;25;False;ES;CDE;Ativo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-033573;CLI-ED0A38752E8E;2;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-033711;CLI-464D14982C8E;0;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-033723;CLI-37F77C3CCE93;8;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-033621;CLI-B66451897DF1;4;True;PT;Correntista Nacional;Ativo;Disparo Ativo;Disparo Ativo;
CONV-033692;CLI-94CAE8E915EC;0;False;PT;Correntista Nacional;Ativo;Disparo Ativo;Disparo Ativo;
CONV-033730;CLI-F96878A0F5F3;1;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-033700;CLI-03636FF4CD1D;0;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-033722;CLI-27EA163E0540;0;False;PT;Correntista Nacional;Ativo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-033646;CLI-0055902852A4;12;True;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-033511;CLI-01E7D4B82A95;10;False;PT;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-033551;CLI-AAF45B6E0A80;1;True;PT;Correntista Nacional;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-033684;CLI-3B2473D84235;0;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-033565;CLI-DE385B2C8A3C;9;True;PT;Correntista Nacional;Ativo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-033750;CLI-D9D3555EC06A;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-033725;CLI-040DAAAF13D7;4;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-033645;CLI-3B67BBE0723F;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-033748;CLI-61B8D03F498B;3;True;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-033741;CLI-13E804FE90BB;1;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-033552;CLI-95786716C5E9;2;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-033556;CLI-ECDAA5ABC21D;2;False;EN;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-033487;CLI-D81D343AB657;3;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-033496;CLI-7768E77328A0;13;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-033521;CLI-EC7B87BD439F;6;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-033524;CLI-622F27D36EEF;4;True;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-033553;CLI-392C39FD6541;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-033668;CLI-5883952D6D3D;21;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-033630;CLI-C3805B32F463;2;True;PT;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-033676;CLI-3C36EFDC653A;24;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-033558;CLI-3C36EFDC653A;23;False;PT;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-033531;CLI-C74CC8AE1284;0;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-033680;CLI-31FA6E8AE34C;0;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-033647;CLI-A94C5023A6B4;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-033746;CLI-93123E26A94D;12;True;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-014250;CLI-A046AE30BAE0;3;False;PT;PJ;Ativo;Cambio;Cambio;Cambio/Backoffice
CONV-014175;CLI-A3DB17A837CF;1;False;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014203;CLI-03E2C7F17810;3;False;PT;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-014187;CLI-BB4C16907452;1;True;PT;Correntista Nacional;Ativo;Disparo Ativo;Disparo Ativo;
CONV-014288;CLI-99BFC9E42F5A;0;False;PT;PJ;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-014265;CLI-018602B21BF0;8;False;EN;CDE;Ativo;Cambio;Cambio;Cambio/Backoffice
CONV-014225;CLI-6B9D214B50F6;1;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-014252;CLI-7339EF03C97E;0;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014230;CLI-0149082DEF5E;11;False;PT;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-014270;CLI-E5A389EFEFE7;0;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014210;CLI-A046AE30BAE0;2;False;PT;PJ;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-014277;CLI-D59289606A35;1;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-014216;CLI-FC77C4218659;4;False;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-014241;CLI-5883952D6D3D;8;True;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-014198;CLI-D2220C7ED6C5;0;False;ES;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-014279;CLI-7FD5E2138C13;1;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-014218;CLI-091F5AA07742;1;False;PT;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-014235;CLI-90840C487050;0;False;PT;Correntista Nacional;Ativo;Disparo Ativo;Disparo Ativo;
CONV-014221;CLI-770BC2504601;0;False;ES;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-014197;CLI-6C3C2FD763D0;0;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-014228;CLI-19FC844F058A;1;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-014193;CLI-DC4CE83B1D12;0;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-014239;CLI-7DB70BACA5B1;0;False;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-014269;CLI-8A3A43EBBAAD;2;False;EN;CDE;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-014281;CLI-92D66B023A81;0;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-014273;CLI-5778C3D16EB9;0;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-014259;CLI-6312E03E713C;1;True;EN;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-007458;CLI-98AB3329DB5F;0;False;ES;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-007460;CLI-28E5B18C6CE0;1;True;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-007450;CLI-21810C6D53E6;6;False;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-007444;CLI-4A746275746D;1;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-007530;CLI-D8ADBB9FAC1B;1;False;EN;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-007431;CLI-71283285C182;1;True;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-007528;CLI-834937F82486;2;False;PT;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-007438;CLI-4DA77BC5A618;0;False;EN;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-007422;CLI-ECDDF8057B33;1;False;PT;Correntista Nacional;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-007491;CLI-1AF4D9C8920B;4;True;EN;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-007507;CLI-BE3F8F0FCC2E;0;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-007432;CLI-0E6FBF65879C;2;True;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-007441;CLI-5FA102D500E2;0;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-007518;CLI-C1621CC2AE80;0;False;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-007474;CLI-358626368E50;0;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-007449;CLI-0E0F77C485DD;1;False;PT;CDE;Receptivo;Termos e Documentacao BR;Termos e Documentacao BR;Cadastro/Onboarding
CONV-007510;CLI-6706A49DDD4A;0;False;PT;Correntista Nacional;Ativo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-007497;CLI-3D17C96C79F5;0;False;EN;CDE;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-016937;CLI-B96E896DC533;1;False;ES;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-016938;CLI-B2544C7D97A4;5;False;PT;CDE;Ativo;Disparo Ativo;Disparo Ativo;
CONV-017029;CLI-43B6DBEA7527;4;False;PT;Correntista Nacional;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-017032;CLI-FC2AEA546D6A;5;False;PT;Correntista Nacional;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-016940;CLI-B232D412FE5E;3;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-016969;CLI-81E177BC092F;2;False;EN;CDE;Receptivo;Investimentos CDB;Investimentos CDB;Investimentos
CONV-016927;CLI-E98C18437534;2;True;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-016925;CLI-F59FF5D4696E;2;False;PT;Correntista Nacional;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-016921;CLI-89074DE99413;0;False;PT;Correntista Nacional;Receptivo;Bloqueio TED/PIX;Bloqueio TED/PIX;Prevencao a Fraude
CONV-016976;CLI-3CD5512F6886;2;False;PT;Correntista Nacional;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-017004;CLI-A56183C252C1;4;False;PT;PJ;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-017030;CLI-77A421AACC8E;4;False;EN;CDE;Receptivo;Onboarding - Documentacao;Onboarding - Documentacao;Cadastro/Onboarding
CONV-016970;CLI-DE385B2C8A3C;5;True;PT;Correntista Nacional;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-016931;CLI-3F849080DC94;0;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-016935;CLI-769F124D3B01;2;False;ES;CDE;Receptivo;Cartao de Credito;Cartao de Credito;Cartoes
CONV-016991;CLI-78DA2793D263;1;True;ES;CDE;Receptivo;Alteracao de Limites;Alteracao de Limites;Mesa de Limites
CONV-017031;CLI-59DDC3EA2862;0;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-016962;CLI-225EC21D3894;2;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-016952;CLI-CC331D590614;21;False;PT;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
CONV-016977;CLI-848259C9135D;10;False;PT;CDE;Receptivo;Ruido / Nao-atendimento;Ruido / Nao-atendimento;
CONV-016943;CLI-E00784E55AEE;2;True;PT;Correntista Nacional;Ativo;Disparo Ativo;Disparo Ativo;
CONV-016933;CLI-103594CDD7CC;0;False;PT;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-016934;CLI-FBAAA7E7BA00;0;False;PT;CDE;Receptivo;Saldo e Extrato;Saldo e Extrato;Backoffice
CONV-017014;CLI-047DB16C5CEB;3;False;EN;CDE;Receptivo;Cambio;Cambio;Cambio/Backoffice
CONV-016973;CLI-5F4CE229BFFB;0;False;EN;CDE;Receptivo;Primeiro Acesso;Primeiro Acesso;Suporte Tecnico
